candidate_id,candidate_name,candidate_url,party,criminal_cases,education,age,total_assets,liabilities,constituency,constituency_id,district,total_assets_inr,liabilities_inr,age_int,criminal_cases_int
1507,R.Suresh,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1507,IND,0,Graduate Professional,39,,,ALANDUR,71,KANCHEEPURAM,,,39,0
1499,S.Royappan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1499,Tamizhaga Vaazhvurimai Katchi,0,Graduate,48,"Rs 11,00,500 ~ 11 Lacs+",Rs 0 ~,ALANDUR,71,KANCHEEPURAM,110050011.0,0.0,48,0
4131,S.Saravanan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4131,IND,0,8th Pass,37,"Rs 9,94,962 ~ 9 Lacs+",Rs 0 ~,ALANDUR,71,KANCHEEPURAM,9949629.0,0.0,37,0
1508,Senkodi Vijayalakshmi,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1508,IND,0,Post Graduate,43,"Rs 1,000 ~ 1 Thou+",Rs 0 ~,ALANDUR,71,KANCHEEPURAM,10001.0,0.0,43,0
929,T.M.Anbarasan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=929,DMK,2,10th Pass,66,"Rs 13,21,02,124 ~ 13 Crore+","Rs 1,74,94,796 ~ 1 Crore+",ALANDUR,71,KANCHEEPURAM,13210212413.0,174947961.0,66,2
1502,V.Anbarasan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1502,IND,0,Graduate Professional,37,,,ALANDUR,71,KANCHEEPURAM,,,37,0
1,Y.G.Mahalakshmi,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1,Naam Tamilar Katchi,0,Graduate,33,"Rs 9,69,000 ~ 9 Lacs+","Rs 5,52,960 ~ 5 Lacs+",ALANDUR,71,KANCHEEPURAM,9690009.0,5529605.0,33,0
3539,C. Dillibabu,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3539,IND,0,8th Pass,53,"Rs 37,141 ~ 37 Thou+",Rs 0 ~,KANCHEEPURAM,72,ALANDUR,3714137.0,0.0,53,0
401,E. Dhakshnamoorthy,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=401,IND,0,Others,26,"Rs 4,51,329 ~ 4 Lacs+",Rs 0 ~,KANCHEEPURAM,72,ALANDUR,4513294.0,0.0,26,0
3540,G. Babu,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3540,IND,0,5th Pass,37,,,KANCHEEPURAM,72,ALANDUR,,,37,0
3538,Gnanamoorthy,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3538,IND,0,5th Pass,55,"Rs 8,14,875 ~ 8 Lacs+",Rs 0 ~,KANCHEEPURAM,72,ALANDUR,8148758.0,0.0,55,0
400,M. Balaji,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=400,IND,0,Graduate Professional,28,"Rs 11,39,000 ~ 11 Lacs+",Rs 0 ~,KANCHEEPURAM,72,ALANDUR,113900011.0,0.0,28,0
399,M. Meganathan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=399,IND,3,10th Pass,45,,,KANCHEEPURAM,72,ALANDUR,,,45,3
3533,M. Nandhakumar,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3533,Anti Corruption Dynamic Party,0,Others,31,"Rs 43,94,975 ~ 43 Lacs+","Rs 7,75,000 ~ 7 Lacs+",KANCHEEPURAM,72,ALANDUR,439497543.0,7750007.0,31,0
3536,M. Somasundaram,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3536,IND,0,8th Pass,43,"Rs 15,18,649 ~ 15 Lacs+","Rs 4,30,000 ~ 4 Lacs+",KANCHEEPURAM,72,ALANDUR,151864915.0,4300004.0,43,0
3535,P. Venkatesan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3535,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,0,Others,46,"Rs 35,22,838 ~ 35 Lacs+","Rs 14,14,000 ~ 14 Lacs+",KANCHEEPURAM,72,ALANDUR,352283835.0,141400014.0,46,0
398,R.V. Ranjithkumar,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=398,Tamilaga Vettri Kazhagam,1,Graduate,50,"Rs 17,27,86,636 ~ 17 Crore+","Rs 2,56,54,000 ~ 2 Crore+",KANCHEEPURAM,72,ALANDUR,17278663617.0,256540002.0,50,1
3534,V. Naresh,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3534,Tamizhaga Vaazhvurimai Katchi,0,8th Pass,36,,,KANCHEEPURAM,72,ALANDUR,,,36,0
1166,V. Somasundaram,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1166,AIADMK,0,Graduate Professional,61,"Rs 11,17,34,840 ~ 11 Crore+","Rs 9,90,295 ~ 9 Lacs+",KANCHEEPURAM,72,ALANDUR,11173484011.0,9902959.0,61,0
3537,V. Somasundaram,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3537,IND,0,5th Pass,57,"Rs 6,16,846 ~ 6 Lacs+",Rs 0 ~,KANCHEEPURAM,72,ALANDUR,6168466.0,0.0,57,0
55,Vetriselvi,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=55,Naam Tamilar Katchi,0,Post Graduate,52,,,KANCHEEPURAM,72,ALANDUR,,,52,0
3116,A. Guruanandhan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3116,Anaithinthiya Anna Dravida Makkal Seyal katchi,0,10th Pass,34,"Rs 13,500 ~ 13 Thou+",Rs 0 ~,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,1350013.0,0.0,34,0
845,A.Gnanasekaran,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=845,Tamizhaga Vaazhvurimai Katchi,0,Graduate Professional,36,"Rs 22,37,047 ~ 22 Lacs+",Rs 0 ~,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,223704722.0,0.0,36,0
3117,D.Purushothaman,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3117,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,0,Graduate,41,,,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,,,41,0
3120,E. Murugan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3120,IND,0,8th Pass,49,"Rs 10,93,963 ~ 10 Lacs+",Rs 0 ~,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,109396310.0,0.0,49,0
3118,Elangovan Sivakumar,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3118,IND,0,Graduate Professional,43,"Rs 9,43,204 ~ 9 Lacs+","Rs 16,12,701 ~ 16 Lacs+",SRIPERUMBUDUR (SC),73,KANCHEEPURAM,9432049.0,161270116.0,43,0
3121,G. Rajathi,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3121,IND,0,Graduate Professional,37,,,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,,,37,0
3119,J. Nithya,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3119,IND,0,Graduate Professional,33,"Rs 23,000 ~ 23 Thou+",Rs 0 ~,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,2300023.0,0.0,33,0
1248,K. Palani,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1248,AIADMK,0,5th Pass,64,"Rs 1,30,82,287 ~ 1 Crore+","Rs 33,00,000 ~ 33 Lacs+",SRIPERUMBUDUR (SC),73,KANCHEEPURAM,130822871.0,330000033.0,64,0
278,M. Sindhu Ezhilarasan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=278,Naam Tamilar Katchi,0,Post Graduate,32,"Rs 50,47,000 ~ 50 Lacs+","Rs 6,00,000 ~ 6 Lacs+",SRIPERUMBUDUR (SC),73,KANCHEEPURAM,504700050.0,6000006.0,32,0
844,M.Tamilarasan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=844,CPI(ML)(L),0,Others,30,"Rs 56,70,000 ~ 56 Lacs+",Rs 0 ~,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,567000056.0,0.0,30,0
3122,P. Vedhagiri,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3122,IND,0,5th Pass,55,,,SRIPERUMBUDUR (SC),73,KANCHEEPURAM,,,55,0
779,Thennarasu.K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=779,Tamilaga Vettri Kazhagam,3,8th Pass,36,"Rs 52,94,154 ~ 52 Lacs+","Rs 4,50,000 ~ 4 Lacs+",SRIPERUMBUDUR (SC),73,KANCHEEPURAM,529415452.0,4500004.0,36,3
2284,Anbu.V,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2284,IND,0,Graduate,28,"Rs 2,37,200 ~ 2 Lacs+","Rs 2,15,000 ~ 2 Lacs+",UTHIRAMERUR,74,SRIPERUMBUDUR (SC),2372002.0,2150002.0,28,0
2287,Cittibabu.R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2287,IND,0,8th Pass,59,"Rs 15,83,000 ~ 15 Lacs+",Rs 0 ~,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),158300015.0,0.0,59,0
2288,Devarajan.C,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2288,IND,0,8th Pass,57,,,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),,,57,0
2289,Deventhiramoorthy.S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2289,IND,1,5th Pass,68,"Rs 10,17,000 ~ 10 Lacs+",Rs 0 ~,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),101700010.0,0.0,68,1
2286,Gunasekar.V,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2286,IND,0,10th Pass,36,"Rs 10,46,500 ~ 10 Lacs+","Rs 45,660 ~ 45 Thou+",UTHIRAMERUR,74,SRIPERUMBUDUR (SC),104650010.0,4566045.0,36,0
2283,Jakirusan.D,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2283,Tamizhaga Vaazhvurimai Katchi,1,Literate,54,,,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),,,54,1
2285,Kamalakannan.K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2285,IND,0,8th Pass,28,"Rs 10,80,500 ~ 10 Lacs+","Rs 4,25,000 ~ 4 Lacs+",UTHIRAMERUR,74,SRIPERUMBUDUR (SC),108050010.0,4250004.0,28,0
2290,Magesh Kumar.T,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2290,IND,0,Post Graduate,29,"Rs 21,30,015 ~ 21 Lacs+",Rs 0 ~,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),213001521.0,0.0,29,0
2291,Maheswari.J,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2291,IND,0,Others,37,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),3000030.0,0.0,37,0
205,Maram Masilamani.B.S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=205,Naam Tamilar Katchi,1,Post Graduate,56,"Rs 74,84,500 ~ 74 Lacs+","Rs 1,18,34,000 ~ 1 Crore+",UTHIRAMERUR,74,SRIPERUMBUDUR (SC),748450074.0,118340001.0,56,1
298,Munirathinam.J,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=298,Tamilaga Vettri Kazhagam,1,Graduate Professional,43,,,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),,,43,1
2282,Sivakumar.A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2282,Desiya Makkal Sakthi Katchi,0,Post Graduate,44,"Rs 1,20,32,481 ~ 1 Crore+","Rs 21,43,000 ~ 21 Lacs+",UTHIRAMERUR,74,SRIPERUMBUDUR (SC),120324811.0,214300021.0,44,0
718,Sundar.K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=718,DMK,0,Graduate,71,"Rs 3,16,86,682 ~ 3 Crore+",Rs 0 ~,UTHIRAMERUR,74,SRIPERUMBUDUR (SC),316866823.0,0.0,71,0
30,Ancy Shoba Rani. L,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=30,Naam Tamilar Katchi,4,Post Graduate,38,"Rs 6,23,67,023 ~ 6 Crore+",Rs 0 ~,COLACHAL,77,KANNIYAKUMARI,623670236.0,0.0,38,4
685,Anthony Muthu. S.M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=685,CPI(ML)(L),2,Post Graduate,61,"Rs 93,31,000 ~ 93 Lacs+",Rs 0 ~,COLACHAL,77,KANNIYAKUMARI,933100093.0,0.0,61,2
3135,Antony Alankaram. K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3135,IND,0,5th Pass,65,,,COLACHAL,77,KANNIYAKUMARI,,,65,0
3132,Christ Miller. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3132,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1,Post Graduate,61,"Rs 2,94,47,777 ~ 2 Crore+","Rs 5,62,370 ~ 5 Lacs+",COLACHAL,77,KANNIYAKUMARI,294477772.0,5623705.0,61,1
3131,Ganesh. N,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3131,Thamizhaka Padaippalar Makkal Katchi,0,Post Graduate,41,"Rs 35,87,000 ~ 35 Lacs+","Rs 63,44,000 ~ 63 Lacs+",COLACHAL,77,KANNIYAKUMARI,358700035.0,634400063.0,41,0
3133,Koil Raj. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3133,Naam Indiar Party,0,10th Pass,34,,,COLACHAL,77,KANNIYAKUMARI,,,34,0
3134,Murali. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3134,Tamizhaga Vaazhvurimai Katchi,0,12th Pass,55,"Rs 5,04,62,830 ~ 5 Crore+","Rs 62,00,000 ~ 62 Lacs+",COLACHAL,77,KANNIYAKUMARI,504628305.0,620000062.0,55,0
684,Prem Alex Lawrence,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=684,Tamilaga Vettri Kazhagam,2,Post Graduate,42,"Rs 2,71,79,483 ~ 2 Crore+","Rs 2,31,22,916 ~ 2 Crore+",COLACHAL,77,KANNIYAKUMARI,271794832.0,231229162.0,42,2
3136,Saravanan. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3136,IND,0,10th Pass,47,"Rs 20,20,000 ~ 20 Lacs+","Rs 16,00,000 ~ 16 Lacs+",COLACHAL,77,KANNIYAKUMARI,202000020.0,160000016.0,47,0
3137,Selvaraj. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3137,IND,0,8th Pass,55,"Rs 1,96,97,000 ~ 1 Crore+","Rs 60,00,000 ~ 60 Lacs+",COLACHAL,77,KANNIYAKUMARI,196970001.0,600000060.0,55,0
1387,Sivakumar. T,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1387,BJP,5,Graduate Professional,51,,,COLACHAL,77,KANNIYAKUMARI,,,51,5
1388,Tharahai Cuthbert,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1388,INC,0,Doctorate,51,"Rs 4,51,14,039 ~ 4 Crore+","Rs 41,22,000 ~ 41 Lacs+",COLACHAL,77,KANNIYAKUMARI,451140394.0,412200041.0,51,0
3125,Kanagaraj.T,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3125,IND,0,12th Pass,67,"Rs 52,95,499 ~ 52 Lacs+",Rs 0 ~,KANNIYAKUMARI,75,COLACHAL,529549952.0,0.0,67,0
795,Madhavan.S.R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=795,Tamilaga Vettri Kazhagam,0,Others,47,"Rs 2,78,28,039 ~ 2 Crore+","Rs 42,14,489 ~ 42 Lacs+",KANNIYAKUMARI,75,COLACHAL,278280392.0,421448942.0,47,0
1131,Mahesh.R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1131,DMK,0,Graduate Professional,60,,,KANNIYAKUMARI,75,COLACHAL,,,60,0
3123,Manavai Kannan. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3123,CPI(ML) Red Star,8,10th Pass,39,"Rs 3,53,33,108 ~ 3 Crore+","Rs 1,56,291 ~ 1 Lacs+",KANNIYAKUMARI,75,COLACHAL,353331083.0,1562911.0,39,8
56,Maria Jennifer,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=56,Naam Tamilar Katchi,0,Post Graduate,44,"Rs 7,10,95,100 ~ 7 Crore+","Rs 2,37,26,527 ~ 2 Crore+",KANNIYAKUMARI,75,COLACHAL,710951007.0,237265272.0,44,0
3130,Rajan. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3130,IND,1,Graduate,39,,,KANNIYAKUMARI,75,COLACHAL,,,39,1
3129,Ramakrishnan.C,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3129,IND,0,12th Pass,53,"Rs 42,57,150 ~ 42 Lacs+","Rs 2,30,000 ~ 2 Lacs+",KANNIYAKUMARI,75,COLACHAL,425715042.0,2300002.0,53,0
257,Reagon Anto.J,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=257,Tamizhaga Vaazhvurimai Katchi,0,Graduate Professional,35,"Rs 2,09,07,500 ~ 2 Crore+","Rs 44,35,000 ~ 44 Lacs+",KANNIYAKUMARI,75,COLACHAL,209075002.0,443500044.0,35,0
3124,Srikrishnakumar.K,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3124,Thamizhaka Padaippalar Makkal Katchi,0,Graduate Professional,31,"Rs 24,39,500 ~ 24 Lacs+",Rs 0 ~,KANNIYAKUMARI,75,COLACHAL,243950024.0,0.0,31,0
3126,Sudhagar.R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3126,IND,0,8th Pass,43,"Rs 1,31,17,146 ~ 1 Crore+","Rs 2,03,000 ~ 2 Lacs+",KANNIYAKUMARI,75,COLACHAL,131171461.0,2030002.0,43,0
1168,Thalavai Sundaram. N,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1168,AIADMK,3,Graduate Professional,67,,,KANNIYAKUMARI,75,COLACHAL,,,67,3
3128,Thanuneelan . S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3128,IND,0,12th Pass,31,"Rs 41,24,000 ~ 41 Lacs+","Rs 14,26,620 ~ 14 Lacs+",KANNIYAKUMARI,75,COLACHAL,412400041.0,142662014.0,31,0
802,Ajai Alias Nagarajan,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=802,IND,0,Others,37,"Rs 1,11,00,000 ~ 1 Crore+","Rs 12,25,000 ~ 12 Lacs+",KILLIYOOR,80,KANNIYAKUMARI,111000001.0,122500012.0,37,0
3560,Baby Raj. P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3560,IND,0,10th Pass,54,"Rs 20,25,465 ~ 20 Lacs+",Rs 0 ~,KILLIYOOR,80,KANNIYAKUMARI,202546520.0,0.0,54,0
3559,Berrila. L,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3559,IND,0,Graduate Professional,38,,,KILLIYOOR,80,KANNIYAKUMARI,,,38,0
3557,Dr. Ramachandran. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3557,IND,0,Doctorate,60,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,KILLIYOOR,80,KANNIYAKUMARI,5000050.0,0.0,60,0
64,Himlar,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=64,Naam Tamilar Katchi,1,Graduate Professional,32,"Rs 22,50,720 ~ 22 Lacs+","Rs 2,09,979 ~ 2 Lacs+",KILLIYOOR,80,KANNIYAKUMARI,225072022.0,2099792.0,32,1
3561,Justin. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3561,IND,0,Graduate Professional,42,,,KILLIYOOR,80,KANNIYAKUMARI,,,42,0
3556,Justin. T,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3556,Indian Christian Front,0,8th Pass,70,"Rs 30,90,000 ~ 30 Lacs+",Rs 0 ~,KILLIYOOR,80,KANNIYAKUMARI,309000030.0,0.0,70,0
1362,Nivin Simon. J,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1362,BJP,0,Post Graduate,38,"Rs 9,59,06,817 ~ 9 Crore+","Rs 73,83,412 ~ 73 Lacs+",KILLIYOOR,80,KANNIYAKUMARI,959068179.0,738341273.0,38,0
1172,Rajesh Kumar. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1172,INC,13,Post Graduate,51,"Rs 4,61,25,665 ~ 4 Crore+","Rs 63,50,000 ~ 63 Lacs+",KILLIYOOR,80,KANNIYAKUMARI,461256654.0,635000063.0,51,13
804,Rubin Antony,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=804,Tamizhaga Vaazhvurimai Katchi,4,Others,30,"Rs 18,41,000 ~ 18 Lacs+","Rs 1,59,543 ~ 1 Lacs+",KILLIYOOR,80,KANNIYAKUMARI,184100018.0,1595431.0,30,4
931,Sabin. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=931,Tamilaga Vettri Kazhagam,2,10th Pass,32,,,KILLIYOOR,80,KANNIYAKUMARI,,,32,2
3558,Satheesh. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3558,IND,0,5th Pass,51,"Rs 18,46,900 ~ 18 Lacs+","Rs 18,000 ~ 18 Thou+",KILLIYOOR,80,KANNIYAKUMARI,184690018.0,1800018.0,51,0
1808,Ajith Kumar A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1808,IND,0,10th Pass,33,"Rs 15,13,000 ~ 15 Lacs+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,151300015.0,0.0,33,0
1803,Antony Michael J,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1803,Viro Ke Vir Indian Party,1,Graduate,64,"Rs 3,59,96,000 ~ 3 Crore+","Rs 34,50,000 ~ 34 Lacs+",NAGERCOIL,76,KILLIYOOR,359960003.0,345000034.0,64,1
933,Austin,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=933,DMK,1,Post Graduate,67,,,NAGERCOIL,76,KILLIYOOR,,,67,1
932,Bervin Kings G,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=932,Tamilaga Vettri Kazhagam,0,Post Graduate,39,"Rs 4,01,75,438 ~ 4 Crore+","Rs 1,27,07,876 ~ 1 Crore+",NAGERCOIL,76,KILLIYOOR,401754384.0,127078761.0,39,0
1813,Dinesh,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1813,IND,0,Graduate,32,"Rs 11,03,000 ~ 11 Lacs+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,110300011.0,0.0,32,0
1805,Dino T,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1805,Naadaalum Makkal Katchi,3,Post Graduate,41,,,NAGERCOIL,76,KILLIYOOR,,,41,3
1200,Gandhi M R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1200,BJP,24,Graduate,81,"Rs 61,22,083 ~ 61 Lacs+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,612208361.0,0.0,81,24
1809,Gunasekaran S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1809,IND,0,12th Pass,50,"Rs 8,08,000 ~ 8 Lacs+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,8080008.0,0.0,50,0
1815,Mohideen Faigee Alias Soorankudy Faigee,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1815,IND,0,Post Graduate,60,"Rs 1,18,74,847 ~ 1 Crore+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,118748471.0,0.0,60,0
103,Muthukumar M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=103,Naam Tamilar Katchi,4,Others,38,"Rs 1,81,74,110 ~ 1 Crore+","Rs 66,40,886 ~ 66 Lacs+",NAGERCOIL,76,KILLIYOOR,181741101.0,664088666.0,38,4
1806,Nagarajan L,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1806,Thamizhaka Padaippalar Makkal Katchi,1,Literate,42,,,NAGERCOIL,76,KILLIYOOR,,,42,1
1814,Nagoor Meeran Peer Mohamed U,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1814,IND,0,5th Pass,66,"Rs 49,500 ~ 49 Thou+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,4950049.0,0.0,66,0
1816,Retna Mony S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1816,IND,0,Others,72,"Rs 6,00,000 ~ 6 Lacs+","Rs 9,20,532 ~ 9 Lacs+",NAGERCOIL,76,KILLIYOOR,6000006.0,9205329.0,72,0
1804,Salate Kanagaraj A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1804,Naam Indiar Party,0,5th Pass,51,,,NAGERCOIL,76,KILLIYOOR,,,51,0
1810,Sivakumar A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1810,IND,0,10th Pass,53,"Rs 10,65,000 ~ 10 Lacs+","Rs 1,90,400 ~ 1 Lacs+",NAGERCOIL,76,KILLIYOOR,106500010.0,1904001.0,53,0
1811,Suyambulingam A,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1811,IND,0,8th Pass,36,"Rs 38,64,092 ~ 38 Lacs+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,386409238.0,0.0,36,0
1817,Vairam Pillai S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1817,IND,0,5th Pass,66,"Rs 6,96,957 ~ 6 Lacs+",Rs 0 ~,NAGERCOIL,76,KILLIYOOR,6969576.0,0.0,66,0
1807,Vallimayil P,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1807,CPI(ML) Red Star,0,12th Pass,29,"Rs 45,49,000 ~ 45 Lacs+","Rs 3,25,000 ~ 3 Lacs+",NAGERCOIL,76,KILLIYOOR,454900045.0,3250003.0,29,0
2685,Arul Mani. H,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2685,IND,1,8th Pass,46,"Rs 37,81,586 ~ 37 Lacs+",Rs 0 ~,PADMANABHAPURAM,78,NAGERCOIL,378158637.0,0.0,46,1
934,Chellaswamy. R,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=934,CPI(M),1,Graduate,65,"Rs 77,99,363 ~ 77 Lacs+","Rs 13,01,200 ~ 13 Lacs+",PADMANABHAPURAM,78,NAGERCOIL,779936377.0,130120013.0,65,1
2686,Dr. Krishna Prasad. B,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2686,IND,1,Post Graduate,55,,,PADMANABHAPURAM,78,NAGERCOIL,,,55,1
2687,Durai Raj. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2687,IND,0,Graduate,50,"Rs 94,65,000 ~ 94 Lacs+","Rs 17,00,000 ~ 17 Lacs+",PADMANABHAPURAM,78,NAGERCOIL,946500094.0,170000017.0,50,0
935,Krishna Kumar. S,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=935,Tamilaga Vettri Kazhagam,4,12th Pass,33,"Rs 1,25,54,246 ~ 1 Crore+","Rs 28,36,462 ~ 28 Lacs+",PADMANABHAPURAM,78,NAGERCOIL,125542461.0,283646228.0,33,4
421,Rakesh Kumar. M,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=421,Thamizhaka Padaippalar Makkal Katchi,0,Others,30,,,PADMANABHAPURAM,78,NAGERCOIL,,,30,0
