candidate_id,candidate_name,party,constituency,district,age_detail,age_int,education,education_full,self_profession,spouse_profession,s_o_d_o_w_o,voter_enrolled,candidate_url,assets_inr,liab_inr,net_worth_inr,liab_to_asset_ratio,movable_total_inr,movable_cash_inr,movable_deposits_inr,movable_shares_inr,movable_jewellery_inr,movable_vehicles_inr,movable_loans_given_inr,movable_company_holdings_count,immovable_total_inr,immovable_agri_land_inr,immovable_non_agri_land_inr,immovable_commercial_bldg_inr,immovable_residential_bldg_inr,immovable_zero_cost_non_inherited_count,immovable_outside_tn_flag,liab_bank_loans_inr,liab_income_tax_dues_inr,liab_govt_dept_dues_inr,liab_disputed_liability_inr,liquid_assets_inr,liquid_share_of_movable,movable_self_inr,movable_spouse_inr,itr_self_pan_given,itr_self_5y_total,itr_self_latest,itr_spouse_5y_total,wealth_to_income_ratio,criminal_total_cases,criminal_pending,criminal_convicted,criminal_charges_framed,criminal_serious_count,criminal_special_acts_count,criminal_women_court_count,criminal_repeat_station,appeal_filed_on_conviction,all_sections,all_special_acts,flag_assets_not_disclosed,flag_charges_framed,flag_convicted,flag_crorepati,flag_disputed_liability,flag_education_unknown,flag_govt_dues,flag_has_criminal_case,flag_high_cash,flag_liab_not_disclosed,flag_many_companies,flag_no_itr_filed,flag_pan_not_given,flag_profession_blank,flag_serious_crime,flag_special_act,flag_spouse_housewife_with_high_assets,flag_tax_dues,flag_voter_constituency_mismatch,flag_women_court,redflag_score,assets_total_inr,liabilities_total_inr,num_criminal_cases,education_summary,age_summary,criminal_cases_summary,total_assets_summary,liabilities_summary,criminal_cases_int,total_assets_inr,liabilities_inr,total_assets,liabilities,assets_total_inr_clean,liab_total_inr_clean,movable_lic_inr,movable_nss_inr,movable_other_movable_inr,immovable_other_immovable_inr,liab_other_liability_inr,liab_total_inr
2660,"Rangasamy,P.",IND,METTUPALAYAM,KINATHUKADAVU,83,83,Literate,,Construction Work Coolie,Died,Palanisamy,"117 Goundampalayam constituency, at Serial no 163 in Part no 12",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2660,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Literate,83,0,,,0,,,,,,,,,,,,
2690,Sathya. M,Tamilaga Vettri Kazhagam,KRISHNARAYAPURAM (SC),KARUR,39,39,Post Graduate,,School Principal,NIL,Late Dharmendiran,"136 Krishnarayapuram constituency, at Serial no 965 in Part no 116",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2690,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Post Graduate,39,0,,,0,,,,,,,,,,,,
2703,Parameswaran. M,IND,KRISHNARAYAPURAM (SC),KARUR,51,51,Graduate,,Self Employment,NIL,Manoharan,"Krishnarayapuram constituency, at Serial no 682 in Part no 125",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2703,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate,51,0,,,0,,,,,,,,,,,,
2709,Murugan. S,IND,KRISHNARAYAPURAM (SC),KARUR,36,36,Graduate Professional,,Advocate,NIL,Sangappillai,"Kulithalai constituency, at Serial no 101 in Part no 121",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2709,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate Professional,36,0,,,0,,,,,,,,,,,,
271,P Vijayakumar,IND,HARBOUR,EGMORE (SC),32,32,Graduate,,Working As Financial Advisor In A Private Company,Working As A Code Writer In A Private Company,C. Palani,"16 Egmore constituency, at Serial no 362 in Part no 92",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=271,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate,32,0,,,0,,,,,,,,,,,,
2896,Ezhil. E,IND,CHEYYUR (SC),CHENGALPATTU,34,34,10th Pass,,Daily Wages,House wife,Eagambaram,"34 Cheyyur constituency, at Serial no 227 in Part no 270",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2896,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,34,0,,,0,,,,,,,,,,,,
2900,Jegan. M,IND,CHEYYUR (SC),CHENGALPATTU,31,31,10th Pass,,Spouse Profession: Nil,Nil,Murugan,"34 Seyyur constituency, at Serial no 329 in Part no 153",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2900,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,31,0,,,0,,,,,,,,,,,,
2903,M.Kadirvel,IND,MADURANTAKAM (SC),CHEYYUR (SC),62,62,Post Graduate,,Daily Wages,House Wife,Mariyappan,"35 Madurantakam constituency, at Serial no 864 in Part no 107",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2903,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Post Graduate,62,0,,,0,,,,,,,,,,,,
2916,Sevvantha G K,Anna Makkal Katchi,RISHIVANDIYAM,KALLAKURICHI (SC),54,54,10th Pass,,"Politician,Founder & Leader of Anna Makkal Katchi",Business & State President of Anna Makkal Kattchi Party,Natanmai Gunasekarana,"Sankarapuram constituency, at Serial no 119 in Part no 331",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2916,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,54,0,,,0,,,,,,,,,,,,
2930,Raja K,IND,RISHIVANDIYAM,KALLAKURICHI (SC),42,42,8th Pass,,Painter & Coolie,Coolie,Kaliyaperumal,"Kallakurichi constituency, at Serial no 211 in Part no 36",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2930,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,8th Pass,42,0,,,0,,,,,,,,,,,,
2965,Krishnamoorthy C,IND,ARIYALUR,ARIYALUR,43,43,Illiterate,,Agriculture Wage,NIL,Chinnasamy,"Ariyalur constituency, at Serial no 43 in Part no 38",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2965,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,,,0,Illiterate,43,0,,,0,,,,,,,,,,,,
2993,Prasanth. D,IND,THIRU-VI-KA-NAGAR (SC),SAIDAPET,33,33,Graduate,,Private Company,Housewife,Mr.Damodaran,"15-Thiru.vi.ka.Nagar,TamilNadu constituency, at Serial no 253 in Part no 30",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2993,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate,33,0,,,0,,,,,,,,,,,,
2997,S. Rajendran,IND,THIRU-VI-KA-NAGAR (SC),SAIDAPET,52,52,10th Pass,,Self Employed,Housewife,P.Selvaraj,"04-Thiruvallur constituency, at Serial no 466 in Part no 176",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2997,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,52,0,,,0,,,,,,,,,,,,
2999,C. Jagan Mohan,IND,THIRU-VI-KA-NAGAR (SC),SAIDAPET,45,45,Graduate Professional,,Lawyer,House Wife,Chitambaram,"12 Perambur constituency, at Serial no 560 in Part no 123",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2999,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate Professional,45,0,,,0,,,,,,,,,,,,
3016,Rajeshkumar. K,IND,CHEPAUK-THIRUVALLIKENI,ANNA NAGAR,34,34,Graduate Professional,,Advocate,Not Applicable,Kanniappan,"13-Kolathur constituency, at Serial no 556 in Part no 227",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3016,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate Professional,34,0,,,0,,,,,,,,,,,,
3031,A.K. Senthamizh Selvan,IND,COIMBATORE (NORTH),COIMBATORE,42,42,Post Graduate,Post Graduate,Bulider (PROP),Housewife,Mr Avadi Kumar,"Avadi constituency, at Serial no 473 in Part no 391",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3031,,,0.0,,129515.0,30000.0,99355.0,0.0,140.0,20.0,0.0,0.0,1116.0,116.0,0.0,0.0,1000.0,1.0,False,0.0,0.0,0.0,0.0,30140.0,0.23271435741033858,100955.0,28560.0,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,8710155.0,1597650.0,0,Post Graduate,42,0,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
3036,R. Manian,IND,COIMBATORE (NORTH),COIMBATORE,51,51,8th Pass,,Wages,NIL,Rangasamy,"Singanallur constituency, at Serial no 168 in Part no 215",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3036,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,8th Pass,51,0,,,0,,,,,,,,,,,,
3040,G. Rajkumar,IND,COIMBATORE (NORTH),COIMBATORE,63,63,12th Pass,12th Pass,Wage,NIL,Ganapathy,"Singanallur constituency, at Serial no 580 in Part no 146",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3040,,,0.0,,3024.0,2000.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,2000.0,0.6613756613756614,3024.0,0.0,,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,4024.0,,0,12th Pass,63,0,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
3047,Kandasamy.R.,IND,SULUR,SINGANALLUR,53,53,10th Pass,,Business,House Wife,Rangasamy Gounder,"123 Pollachi constituency, at Serial no 588 in Part no 166",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3047,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,53,0,,,0,,,,,,,,,,,,
3096,Seenivasan. P,IND,DINDIGUL,ATHOOR,35,35,5th Pass,,Driver,House Wife,Sri Pitachi,"131 Natham constituency, at Serial no 34 in Part no 150",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3096,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,5th Pass,35,0,,,0,,,,,,,,,,,,
3101,V . Palani,BSP,ERODE (WEST),ERODE (EAST),61,61,10th Pass,,TNSTC(Retired),House Wife,Velan,"Perunthurai constituency, at Serial no 766 in Part no 166",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3101,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,61,0,,,0,,,,,,,,,,,,
3105,M. Rukmani,Samaniya Makkal Nala Katchi,ERODE (WEST),ERODE (EAST),45,45,8th Pass,,Tailor,Social Service,Mahesh,"Erode West constituency, at Serial no 185 in Part no 64",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3105,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,8th Pass,45,0,,,0,,,,,,,,,,,,
3114,Perumal. V.M,IND,BHAVANI,ANTHIYUR,72,72,Illiterate,,Daily wages,Housewife,Maarn,"104 Bhavani constituency, at Serial no 394 in Part no 268",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3114,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,,,0,Illiterate,72,0,,,0,,,,,,,,,,,,
3117,D.Purushothaman,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,SRIPERUMBUDUR (SC),KANCHEEPURAM,41,41,Graduate,,Self Employed,Head of the Family,Durairaj,"29 Sriperumbudur constituency, at Serial no 719 in Part no 37",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3117,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate,41,0,,,0,,,,,,,,,,,,
3122,P. Vedhagiri,IND,SRIPERUMBUDUR (SC),KANCHEEPURAM,55,55,5th Pass,,Agriculture,Agriculture,Perumal,"29 Sriperumbudur constituency, at Serial no 520 in Part no 363",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3122,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,5th Pass,55,0,,,0,,,,,,,,,,,,
3133,Koil Raj. R,Naam Indiar Party,COLACHAL,KANNIYAKUMARI,34,34,10th Pass,,Fish Business,House Wife,Ravi,"Kanniyakumari constituency, at Serial no 73 in Part no 363",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3133,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,34,0,,,0,,,,,,,,,,,,
3140,John Christopher T,Rashtriya Janata Dal,VILAVANCODE,PADMANABHAPURAM,56,56,Post Graduate,,Social Worker,,Thomas,"233-Vilvangode constituency, at Serial no 111 in Part no 167",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3140,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Post Graduate,56,0,,,0,,,,,,,,,,,,
3146,Jayaram. N,Anna Makkal Katchi,THALLY,KRISHNAGIRI,48,48,10th Pass,,Priest-Pujari,Death,Narasimappa,"55, Hosur Assembly Constituency constituency, at Serial no 157 in Part no 46",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3146,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,48,0,,,0,,,,,,,,,,,,
3149,Devappa. Y,IND,THALLY,KRISHNAGIRI,62,62,10th Pass,,Self Employment,Housewife,Erappa,"55, Hosur Assembly Constituency constituency, at Serial no 227 in Part no 316",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3149,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,62,0,,,0,,,,,,,,,,,,
3329,T.Amirtha Kanthan,Naam Indiar Party,PALLAVARAM,MADURANTAKAM (SC),44,44,Others,,Self Employed,Housewife,Thangapandi,"214 Thoothukudi constituency, at Serial no 90 in Part no 96",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3329,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,749665,493114,0,0.0,,,,,,,,,,,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,,,0,Others,44,0,,,0,,,,,,,,,,,,
336,M.A.T. Archunan,IND,KATTUMANNARKOIL (SC),CUDDALORE,68,68,Post Graduate,,Pensioner,Housewife,M Thoppulan,"159 Kattumannarkoil constituency, at Serial no 286 in Part no 51",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=336,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Post Graduate,68,0,,,0,,,,,,,,,,,,
337,Babu .B,Rashtriya Samaj Dal (R),KATTUMANNARKOIL (SC),CUDDALORE,31,31,8th Pass,8th Pass,Auto Driver,House Wife,Baskar,"159 Kattumannarkoil constituency, at Serial no 314 in Part no 183",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=337,,,0.0,,15091.0,15000.0,0.0,0.0,0.0,91.0,0.0,0.0,167.0,0.0,0.0,0.0,167.0,1.0,False,30000.0,0.0,0.0,0.0,15000.0,0.9939699158438805,10091.0,5000.0,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,759000.0,230000.0,0,8th Pass,31,0,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,30000.0
338,K.Velmurugan,BSP,KAVUNDAMPALAYAM,COIMBATORE (SOUTH),62,62,Post Graduate,Post Graduate,Voluntary Retirement Tamil Nadu Industry Investment Corporation TIIC Corporation Ltd,NIL,Karuppan,"117 Kavundapalayam constituency, at Serial no 190 in Part no 526",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=338,,,0.0,,323623.0,210000.0,113499.0,0.0,84.0,40.0,0.0,0.0,587.0,0.0,556.0,0.0,31.0,0.0,False,0.0,0.0,0.0,0.0,210084.0,0.6491627603724086,200538.0,123085.0,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,13295112.0,,0,Post Graduate,62,0,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
3423,Mani. K,All India Youth Development Party,BARGUR,KRISHNAGIRI,36,36,Others,,Reporter and Agricultural Labour,,Kaliyappan,"52-Bargur constituency, at Serial no 326 in Part no 216",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3423,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,,,0,Others,36,0,,,0,,,,,,,,,,,,
3449,Sivan. A.,IND,DHARMAPURI,DHARMAPURI,34,34,Others,,Working In A Private Company,House Wife,Anbazhagan,"Dharmapuri constituency, at Serial no 108 in Part no 235",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3449,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,,,0,Others,34,0,,,0,,,,,,,,,,,,
3476,Shanmugam.G,IND,GOBICHETTIPALAYAM,ERODE (WEST),56,56,5th Pass,,Working In A Private Company,House Wife,Gurusamy,"Gopichettipalayam constituency, at Serial no 776 in Part no 124",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3476,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,5th Pass,56,0,,,0,,,,,,,,,,,,
3485,D Kabilan,IND,HARBOUR,EGMORE (SC),33,33,Graduate Professional,,Lawyer,Housewife,Dayalan,"Thru constituency, at Serial no 69 in Part no 136",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3485,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate Professional,33,0,,,0,,,,,,,,,,,,
3489,J M Niraimozhi,IND,HARBOUR,EGMORE (SC),31,31,Graduate Professional,,Private Job,Housewife,Magizharasan,"Thru V.K. Nagar constituency, at Serial no 113 in Part no 120",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3489,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate Professional,31,0,,,0,,,,,,,,,,,,
3495,T Vijayaraj,IND,HARBOUR,EGMORE (SC),29,29,Graduate,,Working As Marketing Executive In A Private Company,N.A.,E. Thambidurai,"16 Egmore constituency, at Serial no 168 in Part no 66",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3495,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate,29,0,,,0,,,,,,,,,,,,
3534,V. Naresh,Tamizhaga Vaazhvurimai Katchi,KANCHEEPURAM,ALANDUR,36,36,8th Pass,,Self Employed,NIL,C Venkatesan,"Kanchipuram constituency, at Serial no 498 in Part no 101",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3534,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,8th Pass,36,0,,,0,,,,,,,,,,,,
3540,G. Babu,IND,KANCHEEPURAM,ALANDUR,37,37,5th Pass,,Self-Employed,Housewife,Govindaraj,"Kanchipuram constituency, at Serial no 62 in Part no 158",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3540,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,5th Pass,37,0,,,0,,,,,,,,,,,,
3561,Justin. M,IND,KILLIYOOR,KANNIYAKUMARI,42,42,Graduate Professional,,Advacote,Housewife,Maria Arputham,"constituency, at Serial no 0 in Part no 0",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3561,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Graduate Professional,42,0,,,0,,,,,,,,,,,,
3757,Ramesh. P.,Naadaalum Makkal Katchi,PALACODE,HARUR (SC),48,48,8th Pass,,Poultry,Anganvadi Worker,PERIYATHAMBI. P.,"58 Pennagaram constituency, at Serial no 139 in Part no 513",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3757,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,8th Pass,48,0,,,0,,,,,,,,,,,,
376,Sivaprakasam.V,BSP,VRIDHACHALAM,TITTAKUDI (SC),68,68,8th Pass,,Agriculture,House Wife,Veeramuthu,"Vriddhachalam constituency, at Serial no 461 in Part no 86",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=376,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,8th Pass,68,0,,,0,,,,,,,,,,,,
3837,Ramachandiran M,Tamizhaga Vaazhvurimai Katchi,SANKARAPURAM,RISHIVANDIYAM,47,47,10th Pass,,Agriculture,House Wife,Murugesan,"Kallakurichi constituency, at Serial no 1009 in Part no 304",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3837,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,10th Pass,47,0,,,0,,,,,,,,,,,,
3870,Ayoob Riyas,IND,SINGANALLUR,POLLACHI,36,36,Post Graduate,,Business,House Wife,Akbar Sultan,"Coimbatore South constituency, at Serial no 202 in Part no 326",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3870,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,Post Graduate,36,0,,,0,,,,,,,,,,,,
3872,Uma Paramasivam,IND,SINGANALLUR,POLLACHI,33,33,Post Graduate,,NIL,NIL,Paramasivam,"Singanallur constituency, at Serial no 890 in Part no 102",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3872,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,4,,,0,Post Graduate,33,0,,,0,,,,,,,,,,,,
3874,K.Kumar Babu,IND,SINGANALLUR,POLLACHI,64,64,8th Pass,,Journalist,House Wife,Krishnamoorthy,"Kaaundampalayam constituency, at Serial no 540 in Part no 321",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3874,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,,,0,8th Pass,64,0,,,0,,,,,,,,,,,,
