candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
1305,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1305,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1305,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1305,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1305,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1305,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1305,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2247,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2247,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2247,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2247,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2247,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2247,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2247,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3438,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3438,Details of Immovable Assets,ii,Non Agricultural Land,"Ariyakoshit Sabiya Nagar, Plot No. 61 Survey No 135/1, 133/7, 132/1, 134/1,3 Total Area 1500 Sq.ft Built Up Area Whether Inherited N Purchase Date 2009-02-02 Purchase Cost 37700.00 Development Cost 0.00 4,00,000 4 Lacs+","Muthu Nagaram Plot No 118 Periyapattu Village 1/2B Total Area 1200 Sq.ft Built Up Area Whether Inherited N Purchase Date 2010-10-21 Purchase Cost 15000.00 Development Cost 0.00 3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,00,000 7 Lacs+",7000007.0
3438,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3438,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3438,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3438,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"4,00,000 4 Lacs+","3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,00,000 7 Lacs+",,
3438,Details of Immovable Assets,Totals Calculated,"Rs 4,00,000 4 Lacs+","Rs 3,00,000 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 7,00,000 7 Lacs+",,
3436,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3436,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3436,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3436,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3436,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3436,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3436,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
893,Details of Immovable Assets,i,Agricultural Land,"Cuddalore Manakkupam, Plot No. 29/1B. Total Area Ac 1.33 Cent Built Up Area Whether Inherited N Purchase Date 2015-07-29 Purchase Cost 667170.00 Development Cost 0.00 9,54,000 9 Lacs+ Cuddalore, Manakkupam, Plot No. 29/1. Total Area Ac 1.40 Cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 9,80,000 9 Lacs+ Cuddalore, Setapalayam Building, 101/1A Total Area Ac 1.78 Cent Built Up Area Whether Inherited N Purchase Date 2023-01-02 Purchase Cost 302400.00 Development Cost 0.00 6,00,000 6 Lacs+","Ponniang Kuppam Plot No. 23/3 Total Area 63 Cents Built Up Area Whether Inherited N Purchase Date 2023-03-07 Purchase Cost 311395.00 Development Cost 0.00 5,00,000 5 Lacs+ Ponniang Kuppam Plot No. 26/1 Total Area Ac 1.65 Cent Built Up Area Whether Inherited N Purchase Date 2021-09-16 Purchase Cost 619500.00 Development Cost 0.00 7,00,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 37,34,000 37 Lacs+",373400037.0
893,Details of Immovable Assets,ii,Non Agricultural Land,Nil,"Rice Periyang Kuppam R.S No.131/3A/1AA1A, 131/4B/1AA Plot No. 142, Annamalai Nagar. Total Area 2400 sqft Built Up Area Whether Inherited N Purchase Date 2024-11-28 Purchase Cost 528000.00 Development Cost 0.00 6,00,000 6 Lacs+ Rice Periyang Kuppam R.S.No.79/ Plot No. 21,22 Jegathambal Nagar, Total Area 1700 sqft Built Up Area Whether Inherited N Purchase Date 2025-05-09 Purchase Cost 1007600.00 Development Cost 0.00 10,50,000 10 Lacs+ Cuddalore, Manjakuppam T.S.No.882 PlotNo.12 Duraisamy Land Division. Total Area 2400 sqft Built Up Area Whether Inherited N Purchase Date 2022-02-10 Purchase Cost 564190.00 Development Cost 0.00 7,00,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 23,50,000 23 Lacs+",235000023.0
